host_response_time,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights_avg_ntm,maximum_nights_avg_ntm,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month,district,neighbourhood,has_wifi,has_essentials,has_kitchen,has_heating,has_washer,has_hangers,has_tv,has_hair_dryer,has_iron,has_shampoo,has_laptop_friendly_workspace,has_air_conditioning,has_hot_water,has_elevator,has_refrigerator,has_dishes_and_silverware,has_microwave,has_bed_linens,has_no_stairs_or_steps_to_enter,has_coffee_maker,has_cooking_basics,has_family/kid_friendly,has_long_term_stays_allowed,has_first_aid_kit,has_oven,has_stove,has_license,activity_months,income_med_occupation,price_med_occupation_per_accommodate
within an hour,37.39482,-5.989809999999999,Apartment,Private room,2,1.0,1,27.0,0.0,13.5,1,10.8,1.0,1125.0,29,29,2019-01-28,2019-09-26,92.0,10.0,10.0,10.0,9.0,10.0,9.0,1,strict_14_with_grace_period,3.54,Casco Antiguo,"ENCARNACION, REGINA",1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,7.918027064210764,94.5,94.5
within an hour,37.39739,-5.9842900000000006,Loft,Entire home/apt,2,1.0,1,36.0,0.0,22.5,1,0.0,1.0,1125.0,72,59,2018-07-23,2019-09-27,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,strict_14_with_grace_period,4.97,Casco Antiguo,SAN JULIAN,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,14.160455040144562,130.5,130.5
within an hour,37.39434,-5.99969,Apartment,Entire home/apt,4,2.0,2,161.1,0.0,18.0,4,0.0,2.8,1125.0,3,3,2018-10-21,2019-01-01,73.0,8.0,8.0,9.0,9.0,9.0,6.0,1,strict_14_with_grace_period,0.26,Casco Antiguo,SAN VICENTE,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.3655516540380708,501.3,250.65
within an hour,37.39255,-5.99942,Apartment,Entire home/apt,4,1.0,2,157.5,0.0,18.0,4,0.0,2.7,1125.0,8,6,2018-08-16,2019-06-01,93.0,10.0,10.0,9.0,9.0,10.0,10.0,1,strict_14_with_grace_period,0.58,Casco Antiguo,MUSEO,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,9.495061500236144,490.5,245.25
within an hour,37.3771,-5.9974,Apartment,Entire home/apt,7,2.0,4,36.0,0.0,27.0,3,13.5,2.0,30.0,43,36,2018-07-25,2019-09-27,95.0,10.0,10.0,9.0,9.0,10.0,9.0,1,flexible,2.98,Los Remedios,LOS REMEDIOS,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,14.094745271976837,175.5,43.88
within an hour,37.401109999999996,-5.991709999999999,Apartment,Entire home/apt,2,1.0,1,63.0,0.0,22.5,1,0.0,2.0,30.0,50,44,2018-08-27,2019-08-26,88.0,10.0,8.0,10.0,10.0,9.0,9.0,1,strict_14_with_grace_period,3.75,Casco Antiguo,SAN GIL,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,11.959177806525801,211.5,211.5
within an hour,37.39181,-5.9875300000000005,Apartment,Private room,4,1.0,1,28.8,0.0,8.1,2,13.5,1.1,1125.0,75,67,2018-08-15,2019-09-06,82.0,9.0,8.0,9.0,9.0,9.0,8.0,1,flexible,5.46,Casco Antiguo,SANTA CATALINA,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,12.71484014045463,94.5,47.25
within an hour,37.39199,-5.98623,Apartment,Private room,2,1.0,1,26.1,0.0,8.1,2,13.5,1.1,1125.0,80,65,2018-07-21,2019-09-18,83.0,9.0,8.0,9.0,9.0,9.0,8.0,1,flexible,5.49,Casco Antiguo,SANTA CATALINA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,13.930470851557526,86.4,86.4
within an hour,37.392379999999996,-5.98688,Apartment,Private room,4,1.0,1,28.8,0.0,8.1,2,13.5,1.1,1125.0,64,57,2018-08-28,2019-09-14,86.0,9.0,8.0,9.0,9.0,9.0,9.0,1,flexible,4.81,Casco Antiguo,SANTA CATALINA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.55056572003532,94.5,47.25
within an hour,37.382870000000004,-5.9722,Apartment,Entire home/apt,2,1.0,1,45.0,0.0,27.0,1,0.0,1.0,24.0,36,29,2018-08-14,2019-06-09,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1,moderate,2.62,Nervion,LA BUHAIRA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,9.823610341074765,162.0,162.0
within an hour,37.392590000000006,-6.00099,Apartment,Entire home/apt,3,1.0,1,49.5,0.0,9.0,2,10.8,2.0,120.0,9,8,2018-08-24,2019-03-25,84.0,9.0,9.0,9.0,8.0,9.0,9.0,1,flexible,0.67,Casco Antiguo,MUSEO,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6.998090309862626,157.5,78.75
within a few hours,37.38827,-5.9977800000000006,Apartment,Entire home/apt,3,1.0,1,40.5,0.0,22.5,1,0.0,4.0,1125.0,15,14,2018-09-21,2019-09-20,99.0,10.0,10.0,10.0,10.0,10.0,9.0,0,moderate,1.2,Casco Antiguo,ARENAL,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,11.959177806525801,144.0,72.0
within an hour,37.39454,-5.99178,Apartment,Entire home/apt,8,2.0,3,124.2,0.0,41.4,8,0.0,2.4,1125.0,35,35,2018-09-30,2019-09-22,87.0,9.0,9.0,9.0,9.0,10.0,9.0,1,super_strict_30,2.87,Casco Antiguo,"ENCARNACION, REGINA",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,11.729193617938767,414.0,103.5
within an hour,37.40072,-5.99187,Apartment,Entire home/apt,4,1.0,1,36.0,90.0,31.5,2,18.0,2.0,60.0,34,33,2018-09-12,2019-09-22,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,moderate,2.66,Casco Antiguo,SAN GIL,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,12.320581531448285,139.5,69.75
within an hour,37.38237,-5.99881,Apartment,Entire home/apt,4,1.0,2,85.5,135.0,29.7,1,0.0,3.7,200.0,14,13,2018-09-23,2019-09-25,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,flexible,1.13,Triana,TRIANA CASCO ANTIGUO,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,12.057742458777387,286.2,143.1
-unk-,37.39752,-5.9770900000000005,Apartment,Private room,1,1.0,1,13.5,0.0,0.0,1,0.0,1.0,1125.0,10,0,2018-07-18,2018-08-19,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,0.68,San Pablo - Santa Justa,"CARRETERA DE CARMONA, MARIA AUXILIADORA, FONTANAL",1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.051356290683587,40.5,40.5
within an hour,37.38408,-5.99333,Apartment,Entire home/apt,2,1.0,1,118.8,0.0,0.0,1,0.0,1.0,45.0,26,26,2018-10-23,2019-09-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,2.27,Casco Antiguo,SANTA CRUZ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,10.809256863590628,356.4,356.4
within an hour,37.38434,-5.9928099999999995,Apartment,Entire home/apt,2,1.0,1,89.1,0.0,0.0,1,0.0,1.0,45.0,46,44,2018-08-29,2019-09-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,3.47,Casco Antiguo,SANTA CRUZ,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,12.944824329041664,267.3,267.3
within an hour,37.38414,-5.9934400000000005,Apartment,Entire home/apt,2,1.0,1,138.6,0.0,0.0,1,0.0,1.0,45.0,19,19,2018-10-07,2019-09-26,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,1.59,Casco Antiguo,SANTA CRUZ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,11.63062896568718,415.8,415.8
within an hour,37.39275,-5.98776,Apartment,Entire home/apt,7,1.0,2,48.6,0.0,10.8,2,13.5,1.3,1125.0,80,72,2018-08-12,2019-09-17,94.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,5.78,Casco Antiguo,SANTA CATALINA,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,13.1748085176287,237.6,59.4
within an hour,37.39374,-5.96519,Apartment,Entire home/apt,7,1.0,3,35.1,81.0,27.0,2,13.5,2.0,60.0,19,16,2018-07-22,2019-06-15,84.0,9.0,8.0,9.0,10.0,8.0,8.0,1,strict_14_with_grace_period,1.31,San Pablo - Santa Justa,SAN PABLO A Y B,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10.776401979506765,213.3,53.33
within an hour,37.3943,-5.96788,Apartment,Entire home/apt,6,1.0,3,35.1,81.0,27.0,4,13.5,1.4,60.0,20,18,2018-07-24,2019-06-09,56.0,7.0,6.0,7.0,8.0,7.0,6.0,1,strict_14_with_grace_period,1.38,San Pablo - Santa Justa,SAN PABLO A Y B,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,10.513562906835869,132.3,44.1
within an hour,37.39309,-5.98736,Apartment,Private room,4,1.0,1,85.5,0.0,0.0,2,13.5,2.0,30.0,4,4,2018-10-01,2018-10-31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0.33,Casco Antiguo,SANTA CATALINA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0.9856465225158627,256.5,128.25
within an hour,37.38749,-5.9953,House,Entire home/apt,15,4.0,5,315.0,360.0,72.0,6,45.0,2.0,29.0,10,10,2019-01-02,2019-09-23,98.0,10.0,9.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,1.1,Casco Antiguo,ARENAL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,8.673689398139592,1287.0,160.88
within an hour,37.39118,-5.98664,Apartment,Private room,4,1.0,1,85.5,0.0,0.0,2,13.5,2.0,30.0,2,2,2019-02-19,2019-05-04,100.0,10.0,9.0,10.0,10.0,10.0,8.0,1,strict_14_with_grace_period,0.27,Casco Antiguo,SANTA CATALINA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,2.431261422205795,256.5,128.25
within an hour,37.3993,-5.9919,Apartment,Private room,1,1.0,1,16.2,0.0,0.0,1,0.0,1.0,1125.0,6,6,2018-12-02,2019-06-18,93.0,10.0,9.0,10.0,10.0,10.0,8.0,1,strict_14_with_grace_period,0.59,Casco Antiguo,FERIA,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,6.505267048604694,48.6,48.6
within an hour,37.38655,-5.98526,Loft,Entire home/apt,4,2.0,1,81.0,0.0,31.5,2,13.5,1.0,30.0,107,94,2018-08-09,2019-09-29,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1,flexible,7.68,Nervion,LA FLORIDA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,13.66763177888663,274.5,137.25
within an hour,37.3818,-5.97994,Apartment,Entire home/apt,4,1.0,1,44.1,0.0,36.0,2,13.5,2.0,1125.0,57,50,2018-08-10,2019-09-26,94.0,10.0,10.0,10.0,10.0,10.0,9.0,1,flexible,4.1,Nervion,LA BUHAIRA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,13.536212242551182,168.3,84.15
within an hour,37.38877,-5.99449,Apartment,Entire home/apt,3,1.0,1,63.0,0.0,0.0,2,18.0,1.0,999.0,13,8,2018-08-04,2019-07-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0.92,Casco Antiguo,ALFALFA,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,10.973531284009939,189.0,94.5
within an hour,37.40027,-5.99538,Apartment,Entire home/apt,2,1.0,0,43.2,0.0,9.0,2,0.0,2.0,300.0,46,41,2018-09-17,2019-07-04,94.0,10.0,9.0,10.0,10.0,10.0,9.0,0,moderate,3.64,Casco Antiguo,SAN LORENZO,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,9.527916384320006,138.6,138.6
within an hour,37.39263,-5.99926,Apartment,Entire home/apt,4,1.0,1,31.5,0.0,0.0,2,7.2,2.0,1125.0,82,69,2018-07-26,2019-09-09,86.0,9.0,9.0,9.0,9.0,10.0,8.0,1,strict_14_with_grace_period,5.69,Casco Antiguo,MUSEO,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13.470502474383457,94.5,47.25
within an hour,37.39069,-5.99735,Apartment,Entire home/apt,4,1.0,1,42.3,0.0,0.0,1,0.0,1.0,1125.0,24,17,2018-08-15,2019-07-31,85.0,9.0,9.0,9.0,9.0,10.0,8.0,1,flexible,1.75,Casco Antiguo,ALFALFA,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11.499209429351732,126.9,63.45
within an hour,37.39407,-5.98918,Apartment,Entire home/apt,6,1.0,1,45.9,0.0,10.8,2,13.5,1.3,1125.0,51,44,2018-09-03,2019-09-19,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,3.89,Casco Antiguo,"ENCARNACION, REGINA",1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,12.517710835951457,189.0,63.0
-unk-,37.3964,-5.984319999999999,Loft,Entire home/apt,2,1.0,1,45.0,0.0,9.0,1,0.0,1.0,1125.0,25,17,2018-08-04,2019-05-12,91.0,9.0,10.0,9.0,9.0,9.0,9.0,1,flexible,1.77,Casco Antiguo,SAN JULIAN,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.232222427565247,144.0,144.0
within an hour,37.37093,-5.98548,Apartment,Entire home/apt,4,1.0,1,94.5,0.0,36.0,4,0.0,2.1,1125.0,8,8,2019-04-20,2019-09-22,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,1.46,Sur,"PRADO, PARQUE MARIA LUISA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,5.092507032998625,319.5,159.75
within an hour,37.390809999999995,-5.98597,Apartment,Entire home/apt,4,1.0,1,58.5,0.0,22.5,2,12.6,2.0,30.0,62,50,2018-08-01,2019-09-23,94.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,4.37,Casco Antiguo,SAN BARTOLOME,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,13.733341547054355,198.0,99.0
within an hour,37.38779,-5.9868,Apartment,Entire home/apt,2,1.0,1,90.0,225.0,72.0,2,0.0,2.1,1125.0,7,7,2018-10-01,2019-06-10,97.0,10.0,10.0,10.0,10.0,10.0,8.0,1,strict_14_with_grace_period,0.58,Casco Antiguo,SAN BARTOLOME,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,8.279430789133247,342.0,342.0
within an hour,37.38926,-5.9886800000000004,Apartment,Entire home/apt,2,1.0,1,90.0,225.0,72.0,2,0.0,2.2,1125.0,4,4,2018-10-07,2019-03-09,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,strict_14_with_grace_period,0.33,Casco Antiguo,SAN BARTOLOME,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,5.0267972648309,342.0,342.0
within an hour,37.3997,-5.99718,Apartment,Entire home/apt,2,1.0,1,81.0,90.0,28.8,1,13.5,2.0,15.0,4,4,2018-12-08,2019-05-26,95.0,10.0,10.0,9.0,10.0,10.0,10.0,0,moderate,0.4,Casco Antiguo,SAN LORENZO,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5.552475410172693,271.8,271.8
within a few hours,37.38472,-5.98528,Apartment,Entire home/apt,4,1.0,1,67.5,0.0,7.2,2,18.0,2.0,1125.0,68,49,2018-07-25,2019-09-22,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,flexible,4.71,Nervion,SAN BERNARDO,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,13.930470851557526,209.7,104.85
within a few hours,37.39196,-5.99377,Apartment,Entire home/apt,2,1.0,1,63.0,0.0,0.0,1,0.0,2.0,1125.0,15,9,2018-09-09,2019-03-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,1.16,Casco Antiguo,ALFALFA,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6.472412164520832,189.0,189.0
within a few hours,37.39747,-6.00019,Apartment,Entire home/apt,6,1.0,2,49.5,0.0,0.0,2,13.5,2.0,31.0,93,84,2018-09-04,2019-09-26,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,7.12,Casco Antiguo,SAN VICENTE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,12.71484014045463,189.0,63.0
within an hour,37.400290000000005,-5.98979,Apartment,Entire home/apt,4,1.0,2,54.0,90.0,27.0,3,10.8,3.0,1024.0,41,37,2018-09-04,2019-09-28,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,3.14,Casco Antiguo,FERIA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,12.780549908622353,189.0,94.5
within an hour,37.38384,-6.003080000000001,Apartment,Entire home/apt,5,1.0,2,54.0,0.0,27.0,3,0.0,2.0,1125.0,58,53,2018-08-26,2019-09-25,93.0,10.0,10.0,10.0,10.0,10.0,9.0,1,flexible,4.34,Triana,TRIANA CASCO ANTIGUO,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,12.977679213125526,189.0,63.0
within an hour,37.39052,-5.9823900000000005,Apartment,Entire home/apt,4,1.0,1,49.5,0.0,22.5,1,9.0,1.3,60.0,11,8,2018-09-02,2019-09-27,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0.84,Nervion,SAN ROQUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,12.813404792706216,198.0,99.0
within an hour,37.39897,-5.99602,Chalet,Private room,4,1.5,1,53.1,0.0,18.0,2,9.0,2.0,59.0,14,13,2018-09-23,2019-08-01,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,1.13,Casco Antiguo,SAN LORENZO,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,10.250723834164972,177.3,88.65
a few days or more,37.39568,-5.9852,Apartment,Entire home/apt,4,2.0,2,67.5,0.0,27.0,2,9.0,5.0,1125.0,3,3,2018-10-07,2019-05-24,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1,moderate,0.25,Casco Antiguo,SANTA CATALINA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,7.523768455204419,229.5,114.75
within an hour,37.39973,-5.97397,Loft,Entire home/apt,3,1.0,0,31.5,0.0,0.0,1,0.0,2.0,10.0,61,61,2018-10-04,2019-09-24,98.0,10.0,10.0,10.0,10.0,9.0,9.0,1,flexible,5.06,San Pablo - Santa Justa,"CARRETERA DE CARMONA, MARIA AUXILIADORA, FONTANAL",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,11.663483849771042,94.5,47.25
within an hour,37.38177,-5.9993300000000005,Apartment,Entire home/apt,4,1.0,2,68.4,90.0,0.0,4,0.0,2.8,1123.0,13,13,2019-01-08,2019-05-07,91.0,9.0,9.0,8.0,9.0,10.0,9.0,1,strict_14_with_grace_period,1.47,Triana,TRIANA CASCO ANTIGUO,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,3.909731205979589,205.2,102.6
within an hour,37.38772,-5.98745,Apartment,Entire home/apt,4,1.0,1,63.0,0.0,0.0,2,10.8,2.0,30.0,110,91,2018-07-30,2019-09-18,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,7.71,Casco Antiguo,SAN BARTOLOME,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,13.634776894802767,189.0,94.5
within an hour,37.400909999999996,-5.98607,Apartment,Entire home/apt,4,1.0,2,94.5,0.0,27.0,1,0.0,3.0,1125.0,22,19,2018-09-10,2019-09-20,94.0,9.0,9.0,9.0,9.0,9.0,9.0,1,strict_14_with_grace_period,1.71,Casco Antiguo,SAN GIL,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,12.320581531448285,310.5,155.25
within an hour,37.397420000000004,-5.99423,Apartment,Entire home/apt,6,2.0,2,81.0,135.0,31.5,4,13.5,2.0,1125.0,62,57,2018-09-08,2019-09-25,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,4.79,Casco Antiguo,SAN LORENZO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,12.55056572003532,274.5,91.5
within a few hours,37.37045,-5.97612,Condominium,Private room,2,1.0,1,18.0,0.0,10.8,1,9.0,3.0,1125.0,12,9,2018-09-18,2019-01-31,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,flexible,0.95,Sur,"TIRO DE LINEA, SANTA GENOVEVA",1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4.435409351321383,64.8,64.8
within an hour,37.38867,-5.9936300000000005,Apartment,Entire home/apt,4,1.0,1,107.1,270.0,16.2,2,16.2,2.0,999.0,60,52,2018-08-19,2019-09-06,95.0,10.0,9.0,9.0,9.0,10.0,9.0,1,strict_14_with_grace_period,4.41,Casco Antiguo,SANTA CRUZ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12.583420604119182,337.5,168.75
within an hour,37.38948,-5.99121,Apartment,Entire home/apt,4,2.0,2,117.9,0.0,36.0,4,0.0,2.0,999.0,3,3,2019-01-01,2019-04-22,93.0,8.0,10.0,9.0,9.0,10.0,9.0,1,moderate,0.33,Casco Antiguo,ALFALFA,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,3.6468921333086923,389.7,194.85
within an hour,37.38624,-5.98939,Apartment,Entire home/apt,4,1.0,1,93.6,0.0,22.5,2,12.6,1.9,999.0,23,21,2018-09-24,2019-09-15,92.0,9.0,9.0,9.0,10.0,10.0,9.0,1,moderate,1.85,Casco Antiguo,SANTA CRUZ,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,11.696338733854905,303.3,151.65
within an hour,37.379329999999996,-5.99872,Apartment,Entire home/apt,2,1.0,0,44.1,0.0,27.0,1,0.0,2.0,1125.0,24,20,2018-09-05,2019-09-15,92.0,9.0,9.0,10.0,9.0,10.0,9.0,1,moderate,1.84,Los Remedios,LOS REMEDIOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,12.320581531448285,159.3,159.3
within an hour,37.39771,-5.99339,Apartment,Entire home/apt,4,1.0,2,52.2,0.0,35.1,2,13.5,2.0,1125.0,51,47,2018-09-02,2019-09-13,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,3.88,Casco Antiguo,FERIA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,12.353436415532146,191.7,95.85
within an hour,37.39212,-6.00174,Apartment,Entire home/apt,8,3.0,3,135.0,135.0,67.5,6,9.0,2.0,35.0,6,5,2018-09-23,2019-07-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0.48,Casco Antiguo,MUSEO,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,9.26507731164911,472.5,118.12
within an hour,37.38986,-5.9966800000000005,Apartment,Entire home/apt,4,2.0,2,257.4,180.0,49.5,4,0.0,2.3,1125.0,30,30,2018-10-23,2019-09-06,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,2.62,Casco Antiguo,ALFALFA,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,10.447853138668146,821.7,410.85
within an hour,37.4042,-5.99135,Apartment,Entire home/apt,7,1.0,3,36.0,135.0,22.5,2,9.0,1.0,1125.0,74,68,2018-08-17,2019-09-27,91.0,9.0,10.0,10.0,10.0,9.0,9.0,1,flexible,5.41,Macarena,"DOCTOR BARRAQUER, G. RENFE, POLICLINICO",1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,13.339082938048008,184.5,46.12
within a few hours,37.387859999999996,-5.997809999999999,Apartment,Entire home/apt,4,1.0,1,81.0,0.0,40.5,2,0.0,2.0,60.0,4,3,2018-09-23,2018-10-28,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,0.32,Casco Antiguo,ARENAL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1.149920942935173,283.5,141.75
within a few hours,37.38811,-5.997330000000001,Apartment,Entire home/apt,6,2.0,2,99.0,0.0,49.5,1,0.0,2.0,60.0,22,21,2018-09-16,2019-09-23,93.0,10.0,9.0,9.0,10.0,10.0,9.0,1,moderate,1.74,Casco Antiguo,ARENAL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,12.222016879196698,346.5,115.5
