host_response_time,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights_avg_ntm,maximum_nights_avg_ntm,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month,district,neighbourhood,has_wifi,has_essentials,has_kitchen,has_heating,has_washer,has_hangers,has_tv,has_hair_dryer,has_iron,has_shampoo,has_laptop_friendly_workspace,has_air_conditioning,has_hot_water,has_elevator,has_refrigerator,has_dishes_and_silverware,has_microwave,has_bed_linens,has_no_stairs_or_steps_to_enter,has_coffee_maker,has_cooking_basics,has_family/kid_friendly,has_long_term_stays_allowed,has_first_aid_kit,has_oven,has_stove,has_license,activity_months,income_med_occupation,price_med_occupation_per_accommodate
within an hour,40.413740000000004,-3.7053199999999995,Apartment,Private room,2,2.0,1.0,18.0,0.0,4.5,1,4.5,3.0,1120.0,11,8,2018-07-30,2019-08-29,82.0,8.0,8.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,0.79,Centro,Embajadores,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.977679213125526,71.1,71.1
within an hour,40.40749,-3.6966300000000003,Apartment,Entire home/apt,3,1.0,1.0,58.5,135.0,45.0,2,13.5,4.0,32.0,43,35,2018-07-28,2019-09-18,93.0,10.0,10.0,10.0,10.0,10.0,9.0,1,moderate,3.08,Centro,Embajadores,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.700486662970492,261.45,130.72
within an hour,40.39045,-3.72186,Apartment,Private room,1,1.5,1.0,18.0,0.0,13.5,1,0.0,2.0,1125.0,24,21,2018-09-08,2019-08-08,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,1.91,Carabanchel,Opanel,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,10.973531284009939,80.1,80.1
within a few hours,40.42422,-3.6963,Apartment,Private room,1,1.0,1.0,27.0,0.0,0.0,1,0.0,1.0,3.0,25,25,2018-09-23,2019-09-10,94.0,10.0,9.0,10.0,10.0,10.0,9.0,0,flexible,2.07,Centro,Justicia,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,11.564919197519457,99.9,99.9
-unk-,40.43065,-3.7206900000000003,Apartment,Private room,2,1.0,1.0,31.5,0.0,0.0,1,0.0,1.0,1125.0,5,0,2018-07-22,2018-08-12,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0.35,Moncloa,Arguelles,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.689952565761104,116.55,116.55
within an hour,40.42733,-3.7022199999999996,Apartment,Entire home/apt,10,3.0,5.0,73.8,90.0,95.4,7,18.0,1.8,1125.0,30,29,2018-09-16,2019-09-02,90.0,10.0,9.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,2.44,Centro,Universidad,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,11.532064313435594,368.46,73.69
within an hour,40.40957,-3.7050099999999997,Condominium,Entire home/apt,12,2.0,4.0,270.0,0.0,72.0,2,13.5,2.6,1125.0,28,26,2018-08-22,2019-08-01,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,flexible,2.13,Centro,Embajadores,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,11.30208012484856,1270.8,211.8
within an hour,40.4107,-3.7083,Loft,Entire home/apt,2,1.5,1.0,45.0,0.0,0.0,2,13.5,2.0,30.0,20,14,2018-07-30,2019-09-15,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,1.44,Centro,Embajadores,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.536212242551182,166.5,166.5
within a day,40.405879999999996,-3.6981599999999997,Apartment,Private room,1,1.5,1.0,26.1,180.0,15.3,1,0.0,14.0,1125.0,11,11,2018-10-15,2019-05-03,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0.97,Arganzuela,Palos de Moguer,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5709768167724185,111.87,111.87
-unk-,40.42694,-3.70862,Apartment,Entire home/apt,3,1.5,1.0,54.0,180.0,90.0,1,0.0,5.0,1125.0,2,1,2018-09-17,2019-01-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0.16,Centro,Universidad,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5154725969732437,289.8,144.9
within a few hours,40.43527,-3.6738,Apartment,Entire home/apt,5,1.0,2.0,46.8,0.0,18.0,1,0.0,5.0,30.0,4,1,2018-08-13,2019-08-31,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,moderate,0.3,Salamanca,Guindalera,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.583420604119182,191.16,63.72
within a day,40.39302,-3.71476,Apartment,Entire home/apt,5,1.0,3.0,220.5,405.0,67.5,1,0.0,25.0,1125.0,2,0,2018-07-27,2018-08-06,80.0,7.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0.14,Carabanchel,Comillas,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3285488408386209,883.35,294.45
within an hour,40.3489,-3.6851800000000003,Apartment,Entire home/apt,12,1.0,3.0,90.0,135.0,45.0,1,0.0,2.0,1125.0,4,3,2018-09-09,2019-06-08,70.0,7.0,7.0,8.0,8.0,9.0,6.0,1,strict_14_with_grace_period,0.32,Villaverde,Los Rosales,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,8.936528470810488,378.0,63.0
within an hour,40.406259999999996,-3.6929800000000004,Apartment,Entire home/apt,2,1.0,1.0,58.5,180.0,36.0,2,13.5,2.0,1125.0,46,43,2018-07-30,2019-08-22,86.0,9.0,9.0,9.0,10.0,10.0,9.0,1,moderate,3.31,Arganzuela,Palos de Moguer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,12.747695024538492,252.45,252.45
within an hour,40.40487,-3.6918900000000003,Apartment,Private room,2,1.0,1.0,22.5,0.0,0.0,1,0.0,3.0,1123.0,34,30,2018-08-30,2019-06-29,87.0,9.0,9.0,10.0,9.0,10.0,9.0,0,moderate,2.64,Arganzuela,Palos de Moguer,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,9.955029877410214,83.25,83.25
within an hour,40.403940000000006,-3.68077,Apartment,Entire home/apt,4,1.0,1.0,63.0,180.0,45.0,2,13.5,2.0,1125.0,35,33,2018-09-08,2019-09-01,90.0,9.0,9.0,9.0,10.0,10.0,9.0,1,moderate,2.79,Retiro,Pacifico,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,11.762048502022628,278.1,139.05
within a day,40.41336,-3.70825,Apartment,Entire home/apt,3,1.0,1.0,63.0,0.0,0.0,1,0.0,4.0,1125.0,10,8,2018-09-09,2019-08-01,89.0,9.0,9.0,8.0,10.0,10.0,10.0,1,flexible,0.8,Centro,Palacio,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.710692211339042,233.1,116.55
within an hour,40.43476,-3.6674800000000003,Apartment,Entire home/apt,4,1.0,1.0,43.2,0.0,13.5,1,0.0,26.5,1124.0,78,65,2018-07-20,2019-07-08,94.0,10.0,9.0,10.0,10.0,9.0,9.0,1,strict_14_with_grace_period,5.48,Salamanca,Guindalera,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,11.597774081603319,173.34,86.67
within a few hours,40.47325,-3.7095599999999997,Apartment,Entire home/apt,5,1.5,2.0,58.5,270.0,27.0,2,9.0,2.0,50.0,24,24,2019-02-05,2019-08-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,3.17,Fuencarral,Pilar,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,6.078153555514487,276.75,92.25
within an hour,40.410940000000004,-3.70094,Apartment,Entire home/apt,5,1.0,2.0,67.5,0.0,9.0,1,0.0,2.0,1125.0,110,97,2018-08-20,2019-09-17,89.0,9.0,10.0,9.0,9.0,9.0,9.0,1,moderate,8.33,Centro,Embajadores,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.911969444957801,258.75,86.25
within an hour,40.43013,-3.70549,Condominium,Entire home/apt,7,2.0,4.0,76.5,0.0,36.0,4,18.0,2.0,20.0,58,50,2018-07-22,2019-08-22,89.0,9.0,9.0,9.0,9.0,10.0,9.0,1,moderate,4.09,Chamberi,Trafalgar,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,13.010534097209389,319.05,79.76
within an hour,40.40757,-3.7009300000000005,Apartment,Entire home/apt,3,1.0,1.0,47.7,0.0,0.0,1,0.0,1.6,1125.0,155,132,2018-07-22,2019-09-17,88.0,9.0,10.0,10.0,10.0,10.0,9.0,1,flexible,10.94,Centro,Embajadores,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,13.864761083389803,176.49,88.25
-unk-,40.42732,-3.70116,Apartment,Entire home/apt,3,1.0,2.0,56.7,0.0,27.0,1,0.0,1.0,30.0,2,0,2018-08-06,2018-08-12,90.0,8.0,8.0,10.0,10.0,9.0,8.0,1,flexible,0.15,Centro,Justicia,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19712930450317254,236.79,118.39
within an hour,40.39845,-3.69847,Apartment,Private room,1,1.5,1.0,25.2,0.0,18.0,1,22.5,2.4,1125.0,24,23,2018-07-27,2019-09-06,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,1.71,Arganzuela,Chopera,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,13.339082938048008,111.24,111.24
within an hour,40.40954,-3.71395,Apartment,Entire home/apt,6,2.0,3.0,106.2,0.0,0.0,2,25.2,1.1,1125.0,6,6,2018-10-01,2019-07-02,96.0,10.0,10.0,9.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0.51,Centro,Palacio,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,9.002238238978213,486.18,162.06
within an hour,40.4108,-3.7087,House,Private room,2,1.0,1.0,28.8,0.0,0.0,1,0.0,2.0,30.0,40,33,2018-08-08,2019-08-31,92.0,9.0,9.0,10.0,9.0,10.0,9.0,1,strict_14_with_grace_period,2.94,Centro,Embajadores,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,12.747695024538492,106.56,106.56
-unk-,40.401559999999996,-3.69058,Apartment,Private room,2,1.0,1.0,31.5,0.0,0.0,1,0.0,2.0,20.0,23,0,2018-08-13,2018-08-30,96.0,10.0,9.0,10.0,9.0,9.0,10.0,0,flexible,1.71,Arganzuela,Palos de Moguer,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0.5585330294256555,116.55,116.55
within an hour,40.4149,-3.7023,Apartment,Entire home/apt,4,1.0,0.0,54.9,135.0,44.1,2,13.5,1.8,1125.0,3,3,2019-02-23,2019-05-01,87.0,10.0,9.0,10.0,10.0,9.0,9.0,1,strict_14_with_grace_period,0.43,Centro,Cortes,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.20127723361876,247.23,123.61
within an hour,40.43718,-3.6970400000000003,Apartment,Entire home/apt,6,1.0,2.0,72.0,135.0,44.1,4,13.5,1.8,1125.0,4,4,2019-01-16,2019-06-21,80.0,9.0,9.0,8.0,9.0,10.0,10.0,1,strict_14_with_grace_period,0.49,Chamberi,Almagro,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.125361917082486,310.5,103.5
within an hour,40.41209,-3.7114599999999998,Apartment,Entire home/apt,6,1.0,2.0,72.0,90.0,36.0,4,13.5,3.0,1125.0,40,38,2018-09-07,2019-09-12,92.0,10.0,9.0,10.0,10.0,10.0,9.0,1,moderate,3.17,Centro,Palacio,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,12.156307111028974,302.4,100.8
within an hour,40.42439,-3.7018400000000002,Apartment,Private room,2,1.0,1.0,52.2,0.0,13.5,1,0.0,1.3,28.0,98,86,2018-08-05,2019-09-15,92.0,10.0,9.0,10.0,10.0,10.0,9.0,1,moderate,7.15,Centro,Universidad,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,13.339082938048008,206.64,206.64
within an hour,40.38492,-3.71529,Apartment,Entire home/apt,6,1.0,2.0,53.1,130.5,26.1,4,13.5,2.0,31.0,64,48,2018-07-21,2019-09-07,91.0,10.0,9.0,10.0,10.0,9.0,9.0,1,moderate,4.51,Usera,Zofio,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,13.569067126635044,222.57,74.19
within an hour,40.39373,-3.6947900000000002,Apartment,Entire home/apt,2,1.0,1.0,58.5,0.0,22.5,1,18.0,5.0,1125.0,14,13,2018-08-29,2019-09-07,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,1.09,Arganzuela,Chopera,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.287726647364423,238.95,238.95
within an hour,40.42391,-3.70341,Apartment,Entire home/apt,4,1.0,1.0,80.1,90.0,35.1,2,9.0,1.0,1125.0,85,72,2018-07-20,2019-09-01,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,moderate,5.97,Centro,Universidad,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,13.404792706215733,331.47,165.74
within an hour,40.427009999999996,-3.6529599999999998,Apartment,Entire home/apt,6,2.0,2.0,89.1,0.0,27.0,3,13.5,1.0,90.0,75,64,2018-07-21,2019-09-17,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1,moderate,5.28,Ciudad Lineal,Ventas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,13.897615967473664,356.67,118.89
within an hour,40.42309,-3.7066,Apartment,Entire home/apt,6,1.0,3.0,99.0,90.0,36.0,4,13.5,3.0,1125.0,43,40,2018-09-05,2019-09-14,93.0,10.0,9.0,9.0,10.0,10.0,9.0,1,moderate,3.39,Centro,Universidad,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,12.287726647364423,402.3,134.1
within an hour,40.41487,-3.70762,Apartment,Private room,2,1.0,1.0,18.0,90.0,27.0,1,9.0,10.0,1125.0,2,2,2019-07-28,2019-08-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,1.11,Centro,Sol,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9199367543481386,93.6,93.6
within a few hours,40.42415,-3.6922800000000002,Apartment,Entire home/apt,2,1.0,1.0,45.0,90.0,27.0,1,0.0,3.0,1000.0,28,26,2018-08-09,2019-07-08,91.0,10.0,9.0,10.0,10.0,10.0,9.0,1,moderate,2.06,Centro,Justicia,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,10.940676399926076,193.5,193.5
within an hour,40.41597,-3.69815,Apartment,Entire home/apt,3,1.0,1.0,72.0,270.0,40.5,2,13.5,3.0,730.0,55,51,2018-08-13,2019-09-09,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,moderate,4.09,Centro,Cortes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,12.87911456087394,306.9,153.45
within an hour,40.41214,-3.70565,Apartment,Entire home/apt,4,1.0,1.0,89.1,225.0,0.0,2,9.0,30.0,1125.0,2,2,2019-02-21,2019-09-15,90.0,10.0,10.0,7.0,10.0,10.0,7.0,1,strict_14_with_grace_period,0.28,Centro,Embajadores,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.768106121275591,329.67,164.84
within an hour,40.42499,-3.70036,Apartment,Private room,2,1.0,1.0,40.5,0.0,18.0,1,13.5,2.0,40.0,33,33,2019-01-27,2019-09-08,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,4.19,Centro,Justicia,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,7.359494034785109,167.85,167.85
within an hour,40.41105,-3.7061900000000003,Apartment,Entire home/apt,2,1.0,1.0,54.0,0.0,36.0,2,0.0,3.0,1125.0,8,8,2019-01-29,2019-09-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,1.03,Centro,Embajadores,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,7.096654962114211,235.8,235.8
within an hour,40.4209,-3.69852,Apartment,Entire home/apt,4,1.0,1.0,36.0,0.0,22.5,1,0.0,1.0,12.0,138,123,2018-07-22,2019-09-08,94.0,10.0,9.0,9.0,9.0,10.0,9.0,1,strict_14_with_grace_period,9.74,Centro,Justicia,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.569067126635044,155.7,77.85
within a few hours,40.45689,-3.5822599999999998,Condominium,Entire home/apt,6,2.0,2.0,81.0,135.0,31.5,4,13.5,2.0,1125.0,49,49,2018-09-23,2019-09-15,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0,strict_14_with_grace_period,4.06,Barajas,Aeropuerto,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,11.729193617938767,331.2,110.4
within an hour,40.42109,-3.69734,Apartment,Private room,2,1.0,1.0,45.0,0.0,0.0,1,13.5,2.0,1125.0,19,18,2018-09-13,2019-06-09,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,1.53,Centro,Justicia,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,8.837963818558903,166.5,166.5
within an hour,40.43972,-3.70185,Apartment,Entire home/apt,5,2.0,3.0,67.5,0.0,31.5,1,0.0,2.5,1125.0,20,15,2018-08-02,2019-08-10,90.0,9.0,9.0,10.0,10.0,10.0,9.0,0,moderate,1.45,Chamberi,Rios Rosas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25487176328056,281.25,93.75
within an hour,40.40968,-3.6998599999999997,Apartment,Entire home/apt,3,1.0,0.0,45.0,0.0,27.0,1,0.0,2.0,10.0,87,81,2018-08-12,2019-09-15,92.0,10.0,9.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,6.46,Centro,Embajadores,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13.109098749460975,193.5,96.75
within an hour,40.415440000000004,-3.70415,Apartment,Entire home/apt,4,1.0,1.0,76.5,0.0,13.5,2,9.0,2.0,14.0,104,92,2018-07-25,2019-09-18,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,7.39,Centro,Sol,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,13.799051315222078,296.55,148.28
within a day,40.4329,-3.6510000000000002,Apartment,Entire home/apt,5,1.5,3.0,63.0,0.0,27.0,5,18.0,2.0,1125.0,20,19,2018-08-25,2019-07-21,96.0,10.0,9.0,10.0,10.0,10.0,9.0,0,moderate,1.53,Ciudad Lineal,Quintana,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,10.84211174767449,260.1,86.7
within an hour,40.39898,-3.6715400000000002,Apartment,Entire home/apt,5,1.0,2.0,63.0,0.0,90.0,5,0.0,32.0,330.0,4,4,2019-01-31,2019-09-02,93.0,9.0,9.0,9.0,8.0,9.0,9.0,1,moderate,0.52,Retiro,Adelfas,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,7.030945193946487,323.1,107.7
within an hour,40.433409999999995,-3.7059900000000003,Apartment,Entire home/apt,4,1.0,1.0,51.3,135.0,44.1,2,13.5,1.8,1125.0,4,4,2018-11-18,2019-05-20,75.0,8.0,7.0,10.0,10.0,10.0,8.0,1,strict_14_with_grace_period,0.39,Chamberi,Arapiles,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.012443787346763,233.91,116.95
within an hour,40.423120000000004,-3.7020199999999996,Apartment,Private room,2,1.0,1.0,46.8,0.0,13.5,1,0.0,1.3,28.0,109,101,2018-08-19,2019-09-12,90.0,9.0,9.0,10.0,9.0,10.0,9.0,1,moderate,8.24,Centro,Universidad,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,12.780549908622353,186.66,186.66
within an hour,40.41329,-3.7078800000000003,Apartment,Entire home/apt,6,2.0,2.0,108.9,180.0,44.1,2,9.9,3.0,365.0,4,2,2018-09-10,2019-04-24,90.0,10.0,10.0,10.0,10.0,10.0,9.0,1,flexible,0.32,Centro,Palacio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.425203802952833,483.66,161.22
within an hour,40.40757,-3.70735,Apartment,Entire home/apt,6,1.5,2.0,81.0,90.0,27.0,4,9.0,2.0,1125.0,57,49,2018-08-09,2019-08-30,94.0,10.0,10.0,10.0,10.0,9.0,9.0,1,moderate,4.2,Centro,Embajadores,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,12.681985256370767,326.7,108.9
within an hour,40.42423,-3.7096,Apartment,Entire home/apt,4,2.0,1.0,97.2,225.0,0.0,2,9.0,3.0,1125.0,15,14,2018-09-16,2019-07-27,96.0,9.0,10.0,9.0,10.0,10.0,10.0,1,strict_14_with_grace_period,1.22,Centro,Universidad,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10.316433602332697,359.64,179.82
within an hour,40.41536,-3.70128,Apartment,Entire home/apt,6,2.0,3.0,243.9,225.0,0.0,1,0.0,1.6,1124.0,2,2,2018-10-06,2018-11-08,20.0,2.0,2.0,2.0,2.0,2.0,2.0,0,strict_14_with_grace_period,0.17,Centro,Cortes,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.084211174767449,902.43,300.81
within an hour,40.421929999999996,-3.69821,Apartment,Entire home/apt,4,1.0,1.0,85.5,135.0,45.0,2,18.0,6.8,180.0,24,24,2018-10-05,2019-07-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,2.06,Centro,Justicia,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,9.72504568882318,361.35,180.68
-unk-,40.428540000000005,-3.71926,Apartment,Private room,1,1.0,1.0,27.0,0.0,0.0,1,0.0,1.0,7.0,2,0,2018-07-28,2018-09-01,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,flexible,0.14,Moncloa,Arguelles,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.149920942935173,99.9,99.9
within an hour,40.42362,-3.70954,Apartment,Entire home/apt,4,2.0,1.0,97.2,225.0,0.0,2,9.0,3.0,1125.0,5,2,2018-07-28,2019-05-17,96.0,10.0,10.0,9.0,10.0,9.0,10.0,1,strict_14_with_grace_period,0.36,Centro,Universidad,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9.626481036571592,359.64,179.82
within a few hours,40.40721,-3.70005,Apartment,Entire home/apt,5,1.0,2.0,81.0,0.0,27.0,3,18.0,3.0,1125.0,30,26,2018-07-22,2019-09-15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,2.12,Centro,Embajadores,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.799051315222078,326.7,108.9
within an hour,40.411609999999996,-3.70148,Apartment,Entire home/apt,4,2.0,2.0,61.2,180.0,27.0,2,18.0,3.0,1125.0,46,44,2018-09-05,2019-09-11,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,3.63,Centro,Embajadores,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,12.189161995112835,253.44,126.72
within a day,40.40891,-3.70965,Apartment,Entire home/apt,5,1.0,2.0,53.1,0.0,13.5,2,13.5,3.0,1125.0,10,9,2018-09-10,2019-07-07,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0.8,Centro,Embajadores,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,9.856465225158628,259.92,86.64
-unk-,40.40756,-3.70815,Apartment,Private room,2,1.0,1.0,19.8,90.0,13.5,1,7.2,1.0,30.0,2,2,2018-11-30,2018-12-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0.2,Centro,Embajadores,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0.6242427975933798,86.76,86.76
within an hour,40.41891,-3.70155,Apartment,Entire home/apt,4,1.0,1.0,71.1,0.0,18.0,1,0.0,1.0,1125.0,52,41,2018-08-04,2019-09-16,91.0,9.0,9.0,10.0,10.0,10.0,9.0,1,flexible,3.79,Centro,Sol,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,13.404792706215733,281.07,140.53
within an hour,40.41155,-3.7011800000000004,Apartment,Entire home/apt,6,3.0,3.0,68.4,135.0,49.5,4,17.1,2.0,1125.0,61,59,2018-08-24,2019-09-15,87.0,9.0,9.0,9.0,10.0,10.0,9.0,1,moderate,4.67,Centro,Embajadores,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,12.71484014045463,302.58,100.86
