host_response_time,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights_avg_ntm,maximum_nights_avg_ntm,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month,district,neighbourhood,has_wifi,has_essentials,has_kitchen,has_heating,has_washer,has_hangers,has_tv,has_hair_dryer,has_iron,has_shampoo,has_laptop_friendly_workspace,has_air_conditioning,has_hot_water,has_elevator,has_refrigerator,has_dishes_and_silverware,has_microwave,has_bed_linens,has_no_stairs_or_steps_to_enter,has_coffee_maker,has_cooking_basics,has_family/kid_friendly,has_long_term_stays_allowed,has_first_aid_kit,has_oven,has_stove,has_license,activity_months,income_med_occupation,price_med_occupation_per_accommodate
-unk-,41.37657,2.1633400000000003,Apartment,Private room,2,1.0,1.0,36.0,0.0,0.0,1,9.0,2.0,30.0,8,0,2015-03-31,2016-05-29,77.0,8.0,9.0,10.0,10.0,10.0,8.0,0,moderate,0.15,Eixample,Sant Antoni,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13.963325735641389,151.2,151.2
within an hour,41.38283,2.13016,Apartment,Private room,1,2.5,1.0,31.5,0.0,0.0,1,13.5,2.0,30.0,60,0,2016-05-23,2018-08-13,92.0,9.0,9.0,10.0,10.0,9.0,9.0,0,moderate,1.48,Les Corts,les Corts,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,26.678165876096017,132.3,132.3
within a few hours,41.41012,2.18738,Apartment,Private room,1,1.0,1.0,24.3,0.0,0.0,1,0.0,1.0,1125.0,8,1,2016-07-10,2019-02-25,93.0,9.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0.21,Sant Marti,el Clot,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.540688720507607,102.06,102.06
within an hour,41.406659999999995,2.17773,Apartment,Entire home/apt,5,1.5,3.0,85.5,0.0,67.5,3,18.0,2.0,1125.0,159,41,2015-03-06,2019-09-09,90.0,9.0,9.0,10.0,10.0,10.0,9.0,1,moderate,2.88,Eixample,la Sagrada Familia,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,54.14484897020473,426.6,142.2
within an hour,41.37383,2.16393,Apartment,Private room,2,1.0,1.0,31.5,135.0,18.0,1,0.0,2.0,7.0,119,11,2015-05-26,2019-08-28,89.0,10.0,9.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,2.27,Sants-Montjuic,el Poble Sec,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.08934475040555,150.3,150.3
within a few hours,41.403690000000005,2.1742,Apartment,Entire home/apt,4,1.0,2.0,202.5,180.0,85.5,1,0.0,2.0,30.0,171,48,2015-02-22,2019-09-02,93.0,9.0,9.0,9.0,10.0,10.0,9.0,0,strict_14_with_grace_period,3.07,Eixample,la Sagrada Familia,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,54.30912339062404,936.0,468.0
within a few hours,41.381240000000005,2.17725,Apartment,Private room,2,1.0,1.0,63.0,90.0,0.0,1,0.0,2.0,33.0,128,48,2016-04-05,2019-09-09,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,3.05,Ciutat Vella,el Barri Gotic,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,41.13431487299534,264.6,264.6
within a few hours,41.40508,2.17309,Apartment,Entire home/apt,4,1.0,2.0,202.5,180.0,85.5,1,0.0,2.0,20.0,187,45,2015-03-30,2019-08-26,96.0,10.0,9.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,3.44,Eixample,la Sagrada Familia,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,52.89636337501797,936.0,468.0
within a few hours,41.373490000000004,2.15573,Apartment,Entire home/apt,8,2.0,3.0,135.0,270.0,85.5,2,22.5,2.2,1124.0,9,1,2015-06-02,2019-07-28,80.0,9.0,9.0,8.0,9.0,9.0,7.0,0,strict_14_with_grace_period,0.17,Sants-Montjuic,el Poble Sec,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,49.840859155218794,841.5,210.38
within a few hours,41.41602,2.1841,Apartment,Private room,2,1.0,1.0,23.4,135.0,13.5,1,22.5,2.0,60.0,68,13,2015-05-25,2019-08-12,90.0,9.0,8.0,9.0,9.0,9.0,9.0,0,flexible,1.29,Sant Marti,el Camp de l'Arpa del Clot,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,50.59652148914762,111.78,111.78
within a day,41.38865,2.1975700000000002,Apartment,Private room,2,1.0,1.0,67.5,0.0,27.0,1,0.0,4.0,1124.0,54,11,2015-05-10,2019-09-09,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,1.02,Sant Marti,la Vila Olimpica del Poblenou,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,52.009281504753694,310.5,310.5
within an hour,41.39651,2.17556,Apartment,Entire home/apt,4,1.0,1.0,45.0,225.0,54.0,2,13.5,1.0,1125.0,193,53,2015-02-10,2019-09-02,92.0,10.0,10.0,10.0,9.0,9.0,9.0,1,moderate,3.44,Eixample,la Dreta de l'Eixample,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,54.70338199963038,243.0,121.5
within an hour,41.402840000000005,2.1739599999999997,Apartment,Entire home/apt,5,1.0,3.0,90.0,180.0,49.5,2,10.8,3.0,1125.0,136,35,2015-02-17,2019-09-15,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,2.44,Eixample,la Sagrada Familia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,54.90051130413355,472.86,157.62
within an hour,41.38948,2.161,Apartment,Entire home/apt,5,1.0,1.0,86.4,180.0,49.5,2,9.0,3.1,1125.0,57,16,2015-02-16,2019-09-08,90.0,9.0,9.0,10.0,9.0,10.0,9.0,0,strict_14_with_grace_period,1.02,Eixample,l'Antiga Esquerra de l'Eixample,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,54.70338199963038,450.18,150.06
within a few hours,41.38888,2.17636,Apartment,Private room,2,1.0,1.0,27.0,0.0,0.0,1,9.0,3.0,30.0,197,24,2015-02-25,2019-08-26,83.0,8.0,8.0,8.0,9.0,10.0,8.0,0,flexible,3.55,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.980574549785416,113.4,113.4
within an hour,41.399370000000005,2.1576400000000002,Apartment,Entire home/apt,5,1.0,2.0,85.5,0.0,0.0,4,13.5,2.8,1125.0,50,31,2015-04-10,2019-09-16,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1,moderate,0.92,Gracia,la Vila de Gracia,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,53.22491221585659,359.1,119.7
within a few hours,41.3861,2.15813,Apartment,Entire home/apt,6,2.0,3.0,135.0,270.0,85.5,2,27.0,2.2,1124.0,12,2,2015-06-21,2019-07-28,83.0,9.0,9.0,9.0,8.0,9.0,9.0,0,moderate,0.23,Eixample,l'Antiga Esquerra de l'Eixample,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,49.21661635762541,765.9,255.3
within an hour,41.39197,2.16713,Apartment,Entire home/apt,4,1.0,1.0,72.9,180.0,90.0,4,0.0,3.1,300.0,26,16,2015-02-11,2019-08-01,89.0,10.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,0.46,Eixample,la Dreta de l'Eixample,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,53.619170824862934,396.18,198.09
within an hour,41.40745,2.15725,Apartment,Entire home/apt,4,1.0,1.0,67.5,135.0,26.1,5,0.0,1.0,1125.0,358,82,2015-02-07,2019-08-31,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,moderate,6.38,Gracia,la Vila de Gracia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,54.73623688371424,309.6,154.8
within an hour,41.38766,2.1796599999999997,Apartment,Private room,2,1.0,1.0,62.1,0.0,0.0,1,0.0,3.0,20.0,164,29,2015-02-19,2019-09-11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,2.94,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,54.70338199963038,260.82,260.82
within an hour,41.40271,2.16598,Apartment,Entire home/apt,5,2.0,3.0,80.1,135.0,90.0,1,0.0,2.0,1125.0,105,14,2015-03-02,2019-09-05,84.0,9.0,9.0,9.0,9.0,9.0,9.0,1,strict_14_with_grace_period,1.9,Gracia,el Camp d'en Grassot i Gracia Nova,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,54.14484897020473,426.42,142.14
within a few hours,41.41414,2.21831,Condominium,Entire home/apt,4,2.0,2.0,134.1,225.0,71.1,2,17.1,3.0,1125.0,60,13,2015-02-21,2019-09-12,82.0,9.0,9.0,9.0,9.0,8.0,8.0,0,strict_14_with_grace_period,1.08,Sant Marti,el Besos i el Maresme,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,54.67052711554652,634.32,317.16
within an hour,41.38861,2.17009,Apartment,Entire home/apt,10,2.0,5.0,283.5,315.0,85.5,6,34.2,4.1,365.0,29,12,2015-05-31,2019-09-06,92.0,9.0,9.0,10.0,9.0,10.0,9.0,1,strict_14_with_grace_period,0.55,Eixample,la Dreta de l'Eixample,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,51.220764286741,1276.2,255.24
within an hour,41.38718,2.171,Apartment,Entire home/apt,10,2.0,5.0,283.5,315.0,85.5,6,34.2,4.1,365.0,44,9,2015-04-21,2019-09-09,90.0,9.0,9.0,9.0,9.0,10.0,9.0,1,strict_14_with_grace_period,0.82,Eixample,la Dreta de l'Eixample,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,52.63352430234707,1276.2,255.24
-unk-,41.38556,2.15272,Apartment,Private room,2,2.0,1.0,40.5,0.0,9.0,1,9.0,2.0,1125.0,52,0,2015-05-04,2017-09-09,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,moderate,0.98,Eixample,la Nova Esquerra de l'Eixample,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28.222345428037535,179.1,179.1
within an hour,41.38742,2.17002,Apartment,Entire home/apt,10,2.0,5.0,283.5,315.0,85.5,6,34.2,4.2,365.0,37,10,2015-06-29,2019-09-14,94.0,9.0,9.0,10.0,9.0,10.0,9.0,1,strict_14_with_grace_period,0.72,Eixample,la Dreta de l'Eixample,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,50.5308117209799,1276.2,255.24
within an hour,41.408390000000004,2.15239,Apartment,Entire home/apt,3,1.0,1.0,107.1,180.0,40.5,2,18.0,2.0,1111.0,114,31,2015-06-30,2019-08-29,92.0,9.0,10.0,10.0,10.0,9.0,9.0,1,moderate,2.22,Gracia,la Vila de Gracia,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,49.972278691554244,490.32,245.16
within an hour,41.404790000000006,2.1628,Apartment,Entire home/apt,4,1.0,2.0,108.0,180.0,54.0,2,13.5,3.0,90.0,148,35,2015-01-31,2019-09-11,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,2.63,Gracia,la Vila de Gracia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55.32762479722376,507.6,253.8
within an hour,41.413509999999995,2.18653,Apartment,Private room,1,1.0,1.0,18.9,0.0,0.0,1,0.0,3.0,7.0,144,4,2015-05-28,2019-09-10,91.0,10.0,9.0,10.0,10.0,9.0,9.0,1,moderate,2.74,Sant Marti,el Camp de l'Arpa del Clot,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,51.450748475328034,79.38,79.38
within an hour,41.40062,2.1579099999999998,Loft,Entire home/apt,4,1.0,0.0,90.0,135.0,54.0,1,0.0,3.0,30.0,120,30,2015-03-22,2019-08-18,83.0,9.0,8.0,9.0,9.0,9.0,8.0,1,strict_14_with_grace_period,2.19,Gracia,la Vila de Gracia,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,52.89636337501797,432.0,216.0
within an hour,41.38351,2.1545099999999997,Apartment,Entire home/apt,10,2.0,4.0,179.1,270.0,36.0,4,13.5,1.0,1125.0,104,91,2018-07-11,2019-09-02,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,7.19,Eixample,la Nova Esquerra de l'Eixample,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,13.733341547054355,844.92,168.98
within an hour,41.407790000000006,2.2027200000000002,Apartment,Entire home/apt,8,2.5,4.0,202.5,225.0,85.5,5,25.2,4.2,365.0,49,14,2015-08-03,2019-09-12,92.0,9.0,9.0,9.0,10.0,9.0,9.0,1,strict_14_with_grace_period,0.98,Sant Marti,Provencals del Poblenou,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,49.315181009877,936.0,234.0
within an hour,41.40925,2.20246,Apartment,Entire home/apt,8,2.5,4.0,202.5,225.0,85.5,5,25.2,4.2,365.0,31,15,2015-03-31,2019-08-17,92.0,10.0,9.0,9.0,9.0,9.0,9.0,1,strict_14_with_grace_period,0.57,Sant Marti,Provencals del Poblenou,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,52.56781453417935,936.0,234.0
within an hour,41.38284,2.17204,Apartment,Entire home/apt,4,1.0,1.0,64.8,900.0,90.0,2,13.5,32.0,300.0,27,1,2015-04-11,2019-07-04,87.0,9.0,9.0,9.0,9.0,9.0,9.0,0,strict_14_with_grace_period,0.5,Ciutat Vella,el Barri Gotic,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,50.76079590956693,362.16,181.08
-unk-,41.38167,2.18618,Apartment,Private room,1,0.0,1.0,36.0,0.0,0.0,1,36.0,2.0,6.0,77,3,2015-08-03,2018-10-21,93.0,9.0,10.0,9.0,9.0,10.0,9.0,1,flexible,1.53,Ciutat Vella,la Barceloneta,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38.60448879853796,151.2,151.2
within a day,41.39348,2.18655,Apartment,Entire home/apt,5,2.0,3.0,61.2,180.0,72.0,4,0.0,3.0,1125.0,169,28,2015-04-13,2019-08-27,90.0,9.0,9.0,9.0,9.0,9.0,8.0,0,strict_14_with_grace_period,3.13,Sant Marti,el Parc i la Llacuna del Poblenou,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,52.46924988192776,329.04,109.68
within a day,41.40847,2.17384,Apartment,Entire home/apt,6,2.0,3.0,73.8,225.0,54.0,1,0.0,3.0,33.0,17,5,2015-07-15,2019-08-30,84.0,8.0,7.0,7.0,7.0,9.0,9.0,0,flexible,0.33,Eixample,la Sagrada Familia,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,49.51231031438017,363.96,121.32
within an hour,41.372840000000004,2.16776,Apartment,Entire home/apt,3,1.0,2.0,108.0,135.0,58.5,1,0.0,3.0,30.0,106,27,2015-04-13,2019-08-26,91.0,10.0,9.0,10.0,10.0,10.0,9.0,1,moderate,1.96,Sants-Montjuic,el Poble Sec,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,52.4363949978439,512.1,256.05
within an hour,41.40291,2.17329,Apartment,Entire home/apt,6,2.0,2.0,81.0,135.0,45.0,2,9.0,2.0,30.0,308,74,2015-03-01,2019-09-02,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1,moderate,5.56,Eixample,la Sagrada Familia,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,54.079139202037005,423.0,141.0
within an hour,41.3786,2.14703,Apartment,Entire home/apt,6,2.0,2.0,116.1,450.0,103.5,1,0.0,6.1,180.0,135,25,2015-03-31,2019-08-20,93.0,9.0,10.0,9.0,9.0,9.0,9.0,1,strict_14_with_grace_period,2.48,Eixample,la Nova Esquerra de l'Eixample,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,52.66637918643093,591.12,197.04
within an hour,41.428059999999995,2.1337900000000003,Apartment,Private room,2,1.0,1.0,39.6,225.0,19.8,1,0.0,2.0,1125.0,51,19,2015-04-15,2019-09-09,95.0,10.0,10.0,10.0,10.0,9.0,10.0,0,moderate,0.95,Horta-Guinardo,Sant Genis dels Agudells,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,52.83065360685024,186.12,186.12
within an hour,41.37745,2.1324099999999997,Apartment,Entire home/apt,4,1.0,2.0,63.0,180.0,40.5,4,0.0,1.4,1125.0,41,11,2015-08-31,2019-07-23,81.0,9.0,9.0,9.0,9.0,8.0,8.0,1,strict_14_with_grace_period,0.83,Sants-Montjuic,Sants,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,46.7196451672519,305.1,152.55
within an hour,41.40912,2.20495,Apartment,Entire home/apt,4,2.0,2.0,157.5,270.0,63.0,1,0.0,3.0,1125.0,23,4,2015-04-11,2019-09-09,98.0,10.0,9.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0.43,Sant Marti,Provencals del Poblenou,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,52.96207314318569,724.5,362.25
within an hour,41.389829999999996,2.15502,Apartment,Entire home/apt,2,1.0,1.0,81.0,135.0,27.0,2,0.0,1.8,1125.0,38,31,2015-07-22,2019-08-29,92.0,10.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,0.75,Eixample,l'Antiga Esquerra de l'Eixample,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,49.24947124170927,367.2,367.2
within an hour,41.39365,2.17076,Apartment,Entire home/apt,8,4.0,4.0,342.0,270.0,90.0,1,0.0,4.1,136.0,114,30,2015-08-25,2019-08-12,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,moderate,2.3,Eixample,la Dreta de l'Eixample,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,47.57387215343231,1526.4,381.6
within an hour,41.37623,2.1652299999999998,Apartment,Entire home/apt,6,1.0,3.0,88.2,270.0,63.0,4,18.0,4.3,89.0,111,24,2015-03-22,2019-09-15,94.0,9.0,9.0,10.0,10.0,9.0,9.0,1,strict_14_with_grace_period,2.03,Eixample,Sant Antoni,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,53.816300129366105,433.44,144.48
-unk-,41.390159999999995,2.1645,Apartment,Entire home/apt,6,3.0,3.0,180.0,0.0,0.0,2,27.0,3.0,28.0,120,28,2015-06-11,2019-05-26,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,2.31,Eixample,la Dreta de l'Eixample,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,47.47530750118072,869.4,289.8
within an hour,41.38949,2.1619200000000003,Apartment,Entire home/apt,3,1.0,1.0,135.0,360.0,36.0,2,9.0,3.0,360.0,249,52,2015-03-22,2019-09-14,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,4.55,Eixample,l'Antiga Esquerra de l'Eixample,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,53.783445245282245,603.0,301.5
within a few hours,41.41451,2.19117,Apartment,Private room,2,1.0,1.0,20.7,90.0,18.0,1,10.8,1.0,1125.0,4,0,2016-03-16,2017-03-27,90.0,10.0,10.0,10.0,9.0,9.0,10.0,0,strict_14_with_grace_period,0.09,Sant Marti,el Clot,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,12.353436415532146,104.94,104.94
within a day,41.38793,2.16149,Apartment,Private room,2,1.0,1.0,45.0,90.0,13.5,1,0.0,3.0,1125.0,135,30,2015-03-02,2019-08-29,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,2.44,Eixample,l'Antiga Esquerra de l'Eixample,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,53.914864781617695,202.5,202.5
within an hour,41.40247,2.1738,Apartment,Entire home/apt,4,1.0,2.0,81.0,0.0,0.0,4,0.0,2.8,1125.0,23,8,2015-05-31,2019-07-15,88.0,9.0,9.0,9.0,9.0,10.0,9.0,1,moderate,0.44,Eixample,la Sagrada Familia,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,49.47945543029631,340.2,170.1
within an hour,41.37934,2.16983,Apartment,Private room,2,1.0,1.0,36.0,90.0,9.0,1,0.0,1.0,1125.0,73,35,2015-05-02,2019-08-31,87.0,9.0,8.0,10.0,9.0,10.0,9.0,1,strict_14_with_grace_period,1.37,Ciutat Vella,el Raval,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51.97642662066983,160.2,160.2
within an hour,41.37989,2.16076,Apartment,Entire home/apt,4,2.0,2.0,85.5,0.0,0.0,4,0.0,2.8,1125.0,21,9,2015-08-23,2019-08-14,87.0,9.0,9.0,9.0,9.0,9.0,8.0,1,moderate,0.42,Eixample,Sant Antoni,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,47.705291689767755,359.1,179.55
within an hour,41.37445,2.1703,Loft,Entire home/apt,2,1.0,0.0,62.1,0.0,0.0,2,0.0,2.8,1125.0,52,36,2015-07-06,2019-08-11,95.0,10.0,10.0,9.0,10.0,9.0,9.0,1,moderate,1.02,Sants-Montjuic,el Poble Sec,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,49.18376147354155,260.82,260.82
within an hour,41.394020000000005,2.17292,Apartment,Entire home/apt,4,2.0,2.0,126.0,225.0,0.0,1,0.0,31.0,120.0,24,2,2016-05-09,2018-10-13,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,0.59,Eixample,la Dreta de l'Eixample,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,29.142282182385674,529.2,264.6
within an hour,41.3996,2.2060400000000002,Apartment,Entire home/apt,6,1.0,2.0,87.3,0.0,0.0,4,13.5,2.7,1125.0,37,14,2015-09-24,2019-07-15,91.0,9.0,9.0,10.0,10.0,9.0,9.0,1,moderate,0.76,Sant Marti,el Poblenou,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,45.668288876568305,366.66,122.22
within an hour,41.40185,2.20685,Apartment,Entire home/apt,4,1.0,1.0,53.1,0.0,0.0,2,13.5,2.7,1125.0,99,41,2015-09-19,2019-09-15,94.0,9.0,9.0,9.0,10.0,9.0,9.0,1,moderate,2.03,Sant Marti,el Poblenou,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,47.869566110187066,223.02,111.51
within an hour,41.37536,2.16289,Apartment,Entire home/apt,2,1.0,2.0,67.5,180.0,67.5,1,13.5,2.9,120.0,119,23,2015-02-18,2019-07-01,83.0,9.0,9.0,10.0,9.0,10.0,8.0,1,moderate,2.13,Eixample,Sant Antoni,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52.37068522967618,351.0,351.0
within an hour,41.37552,2.14162,Apartment,Entire home/apt,6,1.0,2.0,94.5,0.0,0.0,4,13.5,2.7,1125.0,49,22,2015-05-11,2019-08-11,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1,moderate,0.92,Sants-Montjuic,Hostafrancs,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,51.02363498223783,396.9,132.3
within an hour,41.39108,2.19145,Apartment,Entire home/apt,7,1.0,3.0,116.1,270.0,103.5,1,0.0,6.1,180.0,125,33,2015-04-09,2019-08-25,91.0,9.0,10.0,9.0,10.0,10.0,9.0,1,strict_14_with_grace_period,2.31,Sant Marti,la Vila Olimpica del Poblenou,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,52.53495965009549,591.12,147.78
-unk-,41.37692,2.15414,Apartment,Private room,1,1.0,1.0,72.0,0.0,18.0,1,0.0,4.0,10.0,47,0,2015-02-23,2018-03-02,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0.85,Eixample,Sant Antoni,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,36.238937144499886,320.4,320.4
-unk-,41.39308,2.18756,Apartment,Private room,1,2.0,1.0,31.5,0.0,4.5,1,0.0,2.0,15.0,3,0,2015-05-31,2017-09-18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0.06,Sant Marti,el Parc i la Llacuna del Poblenou,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,27.63095751452802,136.8,136.8
-unk-,41.394709999999996,2.1875400000000003,Apartment,Private room,2,2.0,1.0,40.5,0.0,4.5,1,0.0,2.0,15.0,11,9,2018-07-16,2019-06-19,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0.77,Sant Marti,el Parc i la Llacuna del Poblenou,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,11.104950820345387,174.6,174.6
