host_response_time,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights_avg_ntm,maximum_nights_avg_ntm,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month,district,neighbourhood,has_wifi,has_essentials,has_kitchen,has_heating,has_washer,has_hangers,has_tv,has_hair_dryer,has_iron,has_shampoo,has_laptop_friendly_workspace,has_air_conditioning,has_hot_water,has_elevator,has_refrigerator,has_dishes_and_silverware,has_microwave,has_bed_linens,has_no_stairs_or_steps_to_enter,has_coffee_maker,has_cooking_basics,has_family/kid_friendly,has_long_term_stays_allowed,has_first_aid_kit,has_oven,has_stove,has_license,activity_months,income_med_occupation,price_med_occupation_per_accommodate
within an hour,36.72956,-4.4236,Loft,Entire home/apt,3,1.0,0.0,45.0,135.0,27.0,2,4.5,2.3,1125.0,2,2,2019-07-16,2019-09-03,100.0,10.0,9.0,10.0,8.0,9.0,10.0,1,strict_14_with_grace_period,0.78,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1.6098893201092426,162.0,81.0
within an hour,36.73196,-4.433330000000001,Apartment,Private room,2,1.0,1.0,27.0,270.0,6.3,1,0.0,2.9,1125.0,16,16,2019-07-01,2019-09-24,96.0,9.0,10.0,10.0,10.0,9.0,9.0,0,moderate,5.22,nan,PALMA-PALMILLA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,2.792665147128278,87.3,87.3
within an hour,36.72862,-4.41524,Apartment,Entire home/apt,3,1.0,1.0,43.2,135.0,0.0,2,9.0,2.0,30.0,18,18,2019-06-24,2019-09-29,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,flexible,5.45,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,3.186923756134623,129.6,64.8
within a few hours,36.7238,-4.41821,Apartment,Entire home/apt,4,1.0,2.0,117.0,0.0,0.0,1,0.0,2.1,1125.0,3,3,2019-08-15,2019-09-14,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,1.91,nan,CENTRO,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0.9856465225158627,351.0,175.5
within an hour,36.72606,-4.4187199999999995,Apartment,Entire home/apt,16,1.0,3.0,180.0,90.0,0.0,10,22.5,1.0,1125.0,2,2,2019-07-31,2019-08-07,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0.97,nan,CENTRO,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0.22998418858703465,540.0,67.5
within an hour,36.70517,-4.4358,Apartment,Entire home/apt,7,1.0,3.0,76.5,0.0,0.0,1,0.0,2.0,1125.0,18,18,2019-06-24,2019-09-15,96.0,10.0,9.0,10.0,10.0,9.0,10.0,1,flexible,5.45,nan,CARRETERA DE CADIZ,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2.7269553789605534,229.5,57.38
within an hour,36.72905,-4.42284,Apartment,Entire home/apt,4,1.5,2.0,48.6,0.0,0.0,2,7.2,1.0,1125.0,10,10,2019-06-29,2019-09-11,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,moderate,3.19,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,2.431261422205795,145.8,72.9
within an hour,36.71326,-4.429869999999999,Apartment,Entire home/apt,2,1.0,1.0,62.1,90.0,22.5,2,0.0,2.3,1125.0,5,5,2019-08-04,2019-09-29,88.0,10.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,2.59,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1.8398735086962772,208.8,208.8
within an hour,36.71206,-4.4328,Apartment,Private room,2,1.0,1.0,34.2,0.0,9.0,1,0.0,2.0,30.0,6,6,2019-06-28,2019-08-30,93.0,10.0,10.0,10.0,10.0,9.0,9.0,1,moderate,1.89,nan,CRUZ DE HUMILLADERO,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.069857697283312,111.6,111.6
within an hour,36.693709999999996,-4.44285,Apartment,Entire home/apt,8,2.0,3.0,62.1,180.0,36.0,1,0.0,3.5,180.0,9,9,2019-06-26,2019-09-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,2.78,nan,CARRETERA DE CADIZ,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,2.529826074457381,222.3,55.58
within an hour,36.7218,-4.35922,Apartment,Entire home/apt,6,1.5,3.0,70.2,135.0,54.0,4,9.0,2.9,1125.0,4,4,2019-07-07,2019-08-08,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,1.4,nan,ESTE,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1.051356290683587,264.6,88.2
within an hour,36.6978,-4.44857,Apartment,Entire home/apt,4,1.0,2.0,34.2,0.0,27.0,3,9.0,1.0,15.0,14,14,2019-07-09,2019-09-22,89.0,9.0,9.0,10.0,10.0,9.0,9.0,1,strict_14_with_grace_period,5.0,nan,CARRETERA DE CADIZ,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,2.464116306289657,129.6,64.8
within an hour,36.72552,-4.41852,Apartment,Entire home/apt,4,1.0,2.0,63.0,180.0,22.5,4,13.5,2.9,1125.0,4,4,2019-07-01,2019-08-21,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,1.3,nan,CENTRO,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.6755990882769667,211.5,105.75
within an hour,36.6942,-4.453,Apartment,Entire home/apt,5,1.5,3.0,54.0,0.0,18.0,1,0.0,3.0,1123.0,9,9,2019-07-08,2019-09-23,93.0,10.0,9.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,3.18,nan,CARRETERA DE CADIZ,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,2.529826074457381,180.0,60.0
within an hour,36.70981,-4.43431,Apartment,Entire home/apt,5,1.0,0.0,49.5,0.0,7.2,1,0.0,1.0,1049.0,4,4,2019-06-25,2019-09-22,90.0,8.0,8.0,9.0,8.0,9.0,10.0,1,flexible,1.22,nan,CARRETERA DE CADIZ,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.924084683463726,155.7,51.9
within an hour,36.70258,-4.43577,Apartment,Entire home/apt,6,1.0,2.0,72.0,270.0,36.0,1,0.0,2.8,1125.0,11,11,2019-07-12,2019-09-12,89.0,9.0,10.0,9.0,9.0,10.0,9.0,1,strict_14_with_grace_period,4.07,nan,CARRETERA DE CADIZ,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,2.0370028131994498,252.0,84.0
within an hour,36.694790000000005,-4.45452,Apartment,Entire home/apt,6,2.0,3.0,72.0,90.0,0.0,3,4.5,2.0,1125.0,8,8,2019-07-21,2019-09-26,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,flexible,3.33,nan,CARRETERA DE CADIZ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2.20127723361876,216.0,72.0
within an hour,36.728970000000004,-4.4154800000000005,Apartment,Entire home/apt,6,1.0,3.0,108.0,0.0,0.0,3,13.5,1.0,1125.0,2,2,2019-07-08,2019-07-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,0.71,nan,CENTRO,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0.19712930450317254,324.0,108.0
within an hour,36.7384,-4.42287,Apartment,Entire home/apt,4,1.0,2.0,61.2,0.0,18.0,1,0.0,1.0,14.0,4,4,2019-08-16,2019-08-25,90.0,10.0,9.0,10.0,10.0,10.0,8.0,1,flexible,2.61,nan,CIUDAD JARDIN,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0.29569395675475885,201.6,100.8
within an hour,36.72234,-4.42652,Apartment,Entire home/apt,3,1.5,1.0,40.5,0.0,22.5,2,4.5,2.0,1125.0,10,10,2019-06-24,2019-09-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,3.03,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,2.431261422205795,144.0,72.0
within an hour,36.73085,-4.4497599999999995,Apartment,Entire home/apt,6,1.0,3.0,58.5,0.0,72.0,1,0.0,2.0,90.0,3,3,2019-08-16,2019-09-06,100.0,7.0,9.0,7.0,9.0,8.0,9.0,1,strict_14_with_grace_period,1.96,nan,BAILEN-MIRAFLORES,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.689952565761104,247.5,82.5
within an hour,36.722570000000005,-4.41579,Apartment,Private room,3,2.0,1.0,31.5,0.0,0.0,2,13.5,1.0,10.0,7,7,2019-07-05,2019-09-05,74.0,8.0,8.0,9.0,9.0,9.0,7.0,1,strict_14_with_grace_period,2.39,nan,CENTRO,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0370028131994498,94.5,47.25
within an hour,36.72444,-4.41805,Apartment,Private room,2,2.0,1.0,31.5,0.0,0.0,1,0.0,1.0,10.0,10,10,2019-07-12,2019-09-06,80.0,9.0,9.0,10.0,10.0,9.0,8.0,1,strict_14_with_grace_period,3.7,nan,CENTRO,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8398735086962772,94.5,94.5
within an hour,36.724340000000005,-4.41714,Apartment,Private room,2,2.0,1.0,31.5,0.0,0.0,2,13.5,1.0,10.0,11,11,2019-06-30,2019-09-16,95.0,9.0,8.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,3.55,nan,CENTRO,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.562680958541243,94.5,94.5
within an hour,36.71386,-4.42786,Apartment,Private room,2,1.0,1.0,27.0,0.0,9.0,1,4.5,6.0,1125.0,5,5,2019-06-30,2019-08-19,88.0,9.0,8.0,10.0,10.0,10.0,8.0,0,flexible,1.61,nan,CENTRO,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6427442041931046,90.0,90.0
within an hour,36.7106,-4.45346,Apartment,Entire home/apt,2,1.0,0.0,32.4,80.1,0.0,1,0.0,3.0,90.0,13,13,2019-08-06,2019-09-27,91.0,10.0,10.0,10.0,10.0,9.0,10.0,0,flexible,6.96,nan,CRUZ DE HUMILLADERO,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1.7084539723608287,97.2,97.2
within an hour,36.72805,-4.420730000000001,Apartment,Entire home/apt,4,1.0,1.0,48.6,0.0,22.5,3,9.0,3.0,1125.0,7,7,2019-07-30,2019-09-21,60.0,7.0,6.0,6.0,6.0,8.0,6.0,1,flexible,3.33,nan,CENTRO,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.7413088564446908,168.3,84.15
within an hour,36.7272,-4.42137,Apartment,Private room,2,1.0,1.0,25.2,0.0,18.0,1,25.2,1.0,15.0,4,4,2019-08-15,2019-09-08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,2.55,nan,CENTRO,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7885172180126901,93.6,93.6
within an hour,36.714859999999994,-4.44463,Apartment,Entire home/apt,4,1.5,2.0,90.0,0.0,0.0,1,0.0,1.0,1125.0,3,3,2019-08-17,2019-08-25,80.0,7.0,9.0,7.0,9.0,7.0,7.0,1,moderate,2.0,nan,CRUZ DE HUMILLADERO,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.26283907267089673,270.0,135.0
within an hour,36.722120000000004,-4.4316,Apartment,Entire home/apt,6,1.0,3.0,108.0,180.0,45.0,1,0.0,3.0,1125.0,3,3,2019-09-10,2019-09-29,93.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,3.0,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0.6242427975933798,369.0,123.0
within an hour,36.721379999999996,-4.37324,Apartment,Entire home/apt,4,1.0,2.0,72.9,0.0,40.5,4,40.5,2.0,1125.0,3,3,2019-07-28,2019-09-20,100.0,10.0,9.0,10.0,10.0,10.0,9.0,1,flexible,1.38,nan,ESTE,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7741637405285529,259.2,129.6
within a few hours,36.720009999999995,-4.40864,Apartment,Entire home/apt,6,2.0,3.0,117.0,225.0,45.0,4,16.2,5.0,1125.0,4,4,2019-07-17,2019-08-04,90.0,10.0,10.0,10.0,9.0,10.0,10.0,1,strict_14_with_grace_period,1.58,nan,CENTRO,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.5913879135095177,396.0,132.0
within a few hours,36.70415,-4.43768,Apartment,Entire home/apt,5,1.0,3.0,63.0,180.0,18.0,1,0.0,3.0,1125.0,7,7,2019-07-07,2019-08-26,91.0,10.0,9.0,10.0,10.0,9.0,9.0,1,strict_14_with_grace_period,2.44,nan,CARRETERA DE CADIZ,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1.6427442041931046,207.0,69.0
within a few hours,36.72265,-4.36838,House,Private room,4,1.0,2.0,81.0,0.0,0.0,1,0.0,1.0,7.0,2,2,2019-07-20,2019-08-31,100.0,10.0,10.0,9.0,10.0,9.0,10.0,1,strict_14_with_grace_period,0.82,nan,ESTE,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.379905131522208,243.0,121.5
within an hour,36.722809999999996,-4.4179699999999995,Apartment,Private room,2,1.0,4.0,28.8,0.0,0.0,1,24.3,6.0,1125.0,6,6,2019-07-22,2019-08-24,80.0,7.0,6.0,9.0,9.0,10.0,8.0,1,strict_14_with_grace_period,2.54,nan,CENTRO,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.084211174767449,86.4,86.4
within an hour,36.71226,-4.43556,Apartment,Private room,2,1.0,1.0,27.0,0.0,9.0,1,0.0,2.0,1125.0,13,13,2019-07-02,2019-09-25,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,4.29,nan,CRUZ DE HUMILLADERO,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,2.792665147128278,90.0,90.0
within an hour,36.72163,-4.47949,Apartment,Entire home/apt,6,2.0,4.0,90.0,90.0,90.0,1,0.0,4.0,40.0,2,2,2019-08-16,2019-08-18,90.0,10.0,9.0,10.0,10.0,10.0,10.0,1,flexible,1.3,nan,TEATINOS-UNIVERSIDAD,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06570976816772418,360.0,120.0
within an hour,36.72155,-4.41582,Apartment,Entire home/apt,8,1.0,3.0,90.0,90.0,18.0,4,9.0,3.0,1125.0,5,5,2019-08-06,2019-09-11,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,2.68,nan,CENTRO,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1.1827758270190354,288.0,72.0
within an hour,36.71283,-4.43562,Apartment,Private room,1,1.0,1.0,16.2,0.0,8.1,1,0.0,2.0,1125.0,19,19,2019-06-28,2019-09-26,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,moderate,6.0,nan,CRUZ DE HUMILLADERO,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,2.9569395675475882,56.7,56.7
within an hour,36.73672,-4.42016,Apartment,Entire home/apt,4,1.0,1.0,41.4,90.0,10.8,2,4.5,1.1,39.1,27,27,2019-07-08,2019-09-30,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,moderate,9.53,nan,CIUDAD JARDIN,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,2.759810263044416,135.0,67.5
within an hour,36.73573,-4.4332,Condominium,Entire home/apt,5,2.0,3.0,67.5,270.0,18.0,3,0.0,2.0,1125.0,3,3,2019-08-04,2019-08-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,1.55,nan,PALMA-PALMILLA,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5585330294256555,220.5,73.5
within an hour,36.72146,-4.4326,Apartment,Entire home/apt,5,1.0,3.0,115.2,0.0,0.0,1,0.0,2.0,30.0,2,2,2019-08-07,2019-09-01,90.0,9.0,7.0,9.0,9.0,8.0,8.0,1,strict_14_with_grace_period,1.09,nan,CRUZ DE HUMILLADERO,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0.8213721020965523,345.6,115.2
within an hour,36.7163,-4.41106,Apartment,Entire home/apt,3,1.5,1.0,72.0,81.0,31.5,1,0.0,2.0,1125.0,8,8,2019-07-23,2019-09-08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,3.43,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1.5441795519415182,247.5,123.75
within a day,36.7214,-4.43508,Apartment,Entire home/apt,3,1.0,2.0,54.0,0.0,0.0,1,0.0,3.0,60.0,2,2,2019-08-20,2019-08-25,80.0,8.0,8.0,10.0,8.0,7.0,7.0,1,strict_14_with_grace_period,1.43,nan,CRUZ DE HUMILLADERO,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16427442041931045,162.0,81.0
within an hour,36.733979999999995,-4.43332,Apartment,Private room,2,1.0,1.0,27.0,270.0,6.3,1,0.0,2.0,1125.0,9,9,2019-07-13,2019-09-23,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,moderate,3.38,nan,PALMA-PALMILLA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,2.3655516540380708,87.3,87.3
within a few hours,36.721340000000005,-4.35326,House,Entire home/apt,5,1.0,1.0,63.0,0.0,18.0,3,9.0,2.0,30.0,9,9,2019-07-14,2019-09-22,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0,flexible,3.42,nan,ESTE,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,2.299841885870346,207.0,69.0
within an hour,36.71918,-4.35675,House,Entire home/apt,2,1.0,1.0,58.5,108.0,36.0,1,0.0,3.3,31.0,3,3,2019-08-02,2019-09-07,100.0,10.0,9.0,9.0,10.0,10.0,9.0,1,flexible,1.5,nan,ESTE,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1.1827758270190354,211.5,211.5
within an hour,36.73314,-4.4141,Apartment,Entire home/apt,5,2.0,3.0,72.0,90.0,31.5,1,0.0,2.0,1125.0,2,2,2019-07-21,2019-08-07,100.0,9.0,10.0,10.0,10.0,10.0,10.0,1,flexible,0.83,nan,CENTRO,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.5585330294256555,247.5,82.5
within a day,36.722559999999994,-4.35984,Apartment,Entire home/apt,5,1.0,2.0,76.5,0.0,0.0,1,0.0,4.0,1125.0,2,2,2019-08-03,2019-08-18,90.0,10.0,6.0,10.0,10.0,10.0,10.0,1,flexible,1.02,nan,ESTE,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.49282326125793136,229.5,76.5
within an hour,36.68347,-4.45429,Condominium,Entire home/apt,4,1.0,1.0,75.6,270.0,27.0,1,0.0,3.9,1125.0,3,3,2019-07-21,2019-09-01,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,strict_14_with_grace_period,1.25,nan,CARRETERA DE CADIZ,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.379905131522208,253.8,126.9
within a few hours,36.72103,-4.4299599999999995,Apartment,Entire home/apt,6,1.5,3.0,117.0,0.0,22.5,1,0.0,2.0,1125.0,2,2,2019-07-31,2019-08-18,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,moderate,0.97,nan,CENTRO,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5913879135095177,373.5,124.5
within an hour,36.71427,-4.42416,Apartment,Entire home/apt,4,1.0,1.0,58.5,90.0,27.0,2,13.5,3.1,1125.0,4,4,2019-07-13,2019-09-04,85.0,9.0,8.0,7.0,9.0,10.0,9.0,1,strict_14_with_grace_period,1.5,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1.7413088564446908,202.5,101.25
within an hour,36.70572,-4.4363,House,Entire home/apt,7,1.0,3.0,108.0,0.0,0.0,7,9.0,1.0,1125.0,7,7,2019-07-01,2019-09-16,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,flexible,2.28,nan,CARRETERA DE CADIZ,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2.529826074457381,324.0,81.0
within an hour,36.72334,-4.41672,Apartment,Private room,2,2.0,1.0,31.5,0.0,0.0,2,0.0,1.0,10.0,12,12,2019-06-29,2019-09-13,88.0,10.0,9.0,9.0,10.0,10.0,9.0,1,strict_14_with_grace_period,3.83,nan,CENTRO,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.496971190373519,94.5,94.5
within an hour,36.72379,-4.41582,Apartment,Private room,2,2.0,1.0,31.5,0.0,0.0,1,0.0,1.0,10.0,9,9,2019-07-01,2019-09-09,69.0,9.0,7.0,8.0,9.0,10.0,7.0,1,strict_14_with_grace_period,2.93,nan,CENTRO,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.299841885870346,94.5,94.5
within an hour,36.723859999999995,-4.41732,Apartment,Private room,3,2.0,1.0,31.5,0.0,0.0,2,13.5,1.0,1125.0,8,8,2019-06-30,2019-08-30,85.0,9.0,9.0,10.0,10.0,10.0,9.0,1,flexible,2.58,nan,CENTRO,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0041479291155877,94.5,47.25
within an hour,36.71626,-4.41049,Apartment,Entire home/apt,4,1.0,1.0,99.0,180.0,27.0,1,0.0,1.0,1125.0,2,2,2019-07-31,2019-08-20,90.0,10.0,9.0,10.0,10.0,10.0,9.0,0,moderate,0.97,nan,CENTRO,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0.6570976816772418,324.0,162.0
within an hour,36.723890000000004,-4.41796,Apartment,Entire home/apt,4,1.0,2.0,49.5,135.0,27.0,4,0.0,3.9,1125.0,2,2,2019-07-23,2019-09-04,100.0,9.0,10.0,9.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0.86,nan,CENTRO,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1.41276001560607,175.5,87.75
within an hour,36.725159999999995,-4.4261099999999995,Apartment,Entire home/apt,3,1.0,0.0,43.2,0.0,10.8,2,7.2,2.0,1125.0,10,10,2019-07-18,2019-09-29,98.0,10.0,9.0,10.0,10.0,10.0,10.0,0,moderate,4.0,nan,CENTRO,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,2.398406538121933,140.4,70.2
within an hour,36.721779999999995,-4.42464,Apartment,Entire home/apt,4,2.0,2.0,72.0,180.0,22.5,4,0.0,2.9,1125.0,6,6,2019-07-09,2019-09-12,97.0,10.0,10.0,10.0,9.0,10.0,10.0,1,strict_14_with_grace_period,2.14,nan,CENTRO,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2.135567465451036,238.5,119.25
within an hour,36.72012,-4.42474,Apartment,Entire home/apt,4,2.0,2.0,72.0,180.0,22.5,4,0.0,2.9,1125.0,3,3,2019-07-21,2019-08-14,87.0,9.0,8.0,8.0,8.0,10.0,9.0,1,strict_14_with_grace_period,1.25,nan,CENTRO,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.7885172180126901,238.5,119.25
within an hour,36.72172,-4.42539,Apartment,Entire home/apt,4,1.0,1.0,72.0,180.0,22.5,4,0.0,2.9,1125.0,3,3,2019-08-08,2019-08-31,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,1.67,nan,CENTRO,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7556623339288281,238.5,119.25
within an hour,36.72846,-4.41174,Apartment,Entire home/apt,6,2.0,2.0,74.7,90.0,31.5,4,0.0,2.0,14.0,2,2,2019-08-04,2019-09-16,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,moderate,1.03,nan,CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1.41276001560607,255.6,85.2
within an hour,36.70214,-4.43843,Apartment,Entire home/apt,4,1.0,2.0,35.1,135.0,31.5,2,9.0,4.0,1125.0,2,2,2019-07-08,2019-09-03,60.0,6.0,7.0,6.0,6.0,8.0,6.0,1,strict_14_with_grace_period,0.71,nan,CARRETERA DE CADIZ,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1.8727283927801393,136.8,68.4
